,Charging Power (kW)
5926,0.0
5927,0.0
5928,0.0
5929,0.0
5930,0.0
5931,0.0
5932,0.0
5933,0.0
5934,0.0
5935,0.0
5936,0.0
5937,0.0
5938,0.0
5939,0.0
5940,0.0
5941,0.0
5942,0.0
5943,0.0
5944,0.0
5945,0.0
5946,0.0
5947,0.0
5948,0.0
5949,0.0
5950,0.45157902234038977
5951,0.6021053631205197
5952,0.8429475083687274
5953,0.9700586405830594
5954,1.0737545642315933
5955,1.1339651005436453
5956,1.1440001899289873
5957,0.9031580446807795
5958,0.7526317039006495
5959,0.5418948268084677
5960,0.4214737541843637
5961,0.3010526815602598
5962,0.21073687709218186
5963,0.12042107262410393
5964,0.07827369720566754
5965,0.06021053631205196
5966,0.01806316089361559
5967,0.01505263407801299
5968,0.006021053631205197
5969,0.0030105268156025984
5970,0.0
5971,0.0
5972,0.0
5973,0.0
5974,0.0
5975,0.0
5976,0.0
5977,0.0
5978,0.0
5979,0.0
5980,0.0
5981,0.0
5982,0.0
5983,0.0
5984,0.0
5985,0.0
5986,0.0
5987,0.0
5988,0.0
5989,0.0
5990,0.0
5991,0.0
5992,0.0
5993,0.0
5994,0.0
5995,0.0
5996,0.0
5997,0.0
5998,0.45157902234038977
5999,0.6021053631205197
6000,0.8429475083687274
6001,0.9700586405830594
6002,1.0737545642315933
6003,1.1339651005436453
6004,1.1440001899289873
6005,0.9031580446807795
6006,0.7526317039006495
6007,0.5418948268084677
6008,0.4214737541843637
6009,0.3010526815602598
6010,0.21073687709218186
6011,0.12042107262410393
6012,0.07827369720566754
6013,0.06021053631205196
6014,0.01806316089361559
6015,0.01505263407801299
6016,0.006021053631205197
6017,0.0030105268156025984
6018,0.0
6019,0.0
6020,0.0
6021,0.0
6022,0.0
6023,0.0
6024,0.0
6025,0.0
6026,0.0
6027,0.0
6028,0.0
6029,0.0
6030,0.0
6031,0.0
6032,0.0
6033,0.0
6034,0.0
6035,0.0
6036,0.0
6037,0.0
6038,0.0
6039,0.0
6040,0.0
6041,0.0
6042,0.0
6043,0.0
6044,0.0
6045,0.0
6046,0.45157902234038977
6047,0.6021053631205197
6048,0.8429475083687274
6049,0.9700586405830594
6050,1.0737545642315933
6051,1.1339651005436453
6052,1.1440001899289873
6053,0.9031580446807795
6054,0.7526317039006495
6055,0.5418948268084677
6056,0.4214737541843637
6057,0.3010526815602598
6058,0.21073687709218186
6059,0.12042107262410393
6060,0.07827369720566754
6061,0.06021053631205196
6062,0.01806316089361559
6063,0.01505263407801299
6064,0.006021053631205197
6065,0.0030105268156025984
6066,0.0
6067,0.0
6068,0.0
6069,0.0
6070,0.0
6071,0.0
6072,0.0
6073,0.0
6074,0.0
6075,0.0
6076,0.0
6077,0.0
6078,0.0
6079,0.0
6080,0.0
6081,0.0
6082,0.0
6083,0.0
6084,0.0
6085,0.0
6086,0.0
6087,0.0
6088,0.0
6089,0.0
6090,0.0
6091,0.0
6092,0.0
6093,0.0
6094,0.45157902234038977
6095,0.6021053631205197
6096,0.8429475083687274
6097,0.9700586405830594
6098,1.0737545642315933
6099,1.1339651005436453
6100,1.1440001899289873
6101,0.9031580446807795
6102,0.7526317039006495
6103,0.5418948268084677
6104,0.4214737541843637
6105,0.3010526815602598
6106,0.21073687709218186
6107,0.12042107262410393
6108,0.07827369720566754
6109,0.06021053631205196
6110,0.01806316089361559
6111,0.01505263407801299
6112,0.006021053631205197
6113,0.0030105268156025984
6114,0.0
6115,0.0
6116,0.0
6117,0.0
6118,0.0
6119,0.0
6120,0.0
6121,0.0
6122,0.0
6123,0.0
6124,0.0
6125,0.0
6126,0.0
6127,0.0
6128,0.0
6129,0.0
6130,0.0
6131,0.0
6132,0.0
6133,0.0
6134,0.0
6135,0.0
6136,0.0
6137,0.0
6138,0.0
6139,0.0
6140,0.0
6141,0.0
6142,0.45157902234038977
6143,0.6021053631205197
6144,0.8429475083687274
6145,0.9700586405830594
6146,1.0737545642315933
6147,1.1339651005436453
6148,1.1440001899289873
6149,0.9031580446807795
6150,0.7526317039006495
6151,0.5418948268084677
6152,0.4214737541843637
6153,0.3010526815602598
6154,0.21073687709218186
6155,0.12042107262410393
6156,0.07827369720566754
6157,0.06021053631205196
6158,0.01806316089361559
6159,0.01505263407801299
6160,0.006021053631205197
6161,0.0030105268156025984
6162,0.0
6163,0.0
6164,0.0
6165,0.0
6166,0.0
6167,0.0
6168,0.0
6169,0.0
6170,0.0
6171,0.0
6172,0.0
6173,0.0
6174,0.0
6175,0.0
6176,0.0
6177,0.0
6178,0.0
6179,0.0
6180,0.0
6181,0.0
6182,0.0
6183,0.0
6184,0.0
6185,0.0
6186,0.0
6187,0.0
6188,0.0
6189,0.0
6190,0.45157902234038977
6191,0.6021053631205197
6192,0.8429475083687274
6193,0.9700586405830594
6194,1.0737545642315933
6195,1.1339651005436453
6196,1.1440001899289873
6197,0.9031580446807795
6198,0.7526317039006495
6199,0.5418948268084677
6200,0.4214737541843637
6201,0.3010526815602598
6202,0.21073687709218186
6203,0.12042107262410393
6204,0.07827369720566754
6205,0.06021053631205196
6206,0.01806316089361559
6207,0.01505263407801299
6208,0.006021053631205197
6209,0.0030105268156025984
6210,0.0
6211,0.0
6212,0.0
6213,0.0
6214,0.0
6215,0.0
6216,0.0
6217,0.0
6218,0.0
6219,0.0
6220,0.0
6221,0.0
6222,0.0
6223,0.0
6224,0.0
6225,0.0
6226,0.0
6227,0.0
6228,0.0
6229,0.0
6230,0.0
6231,0.0
6232,0.0
6233,0.0
6234,0.0
6235,0.0
6236,0.0
6237,0.0
6238,0.45157902234038977
6239,0.6021053631205197
6240,0.8429475083687274
6241,0.9700586405830594
6242,1.0737545642315933
6243,1.1339651005436453
6244,1.1440001899289873
6245,0.9031580446807795
6246,0.7526317039006495
6247,0.5418948268084677
6248,0.4214737541843637
6249,0.3010526815602598
6250,0.21073687709218186
6251,0.12042107262410393
6252,0.07827369720566754
6253,0.06021053631205196
6254,0.01806316089361559
6255,0.01505263407801299
6256,0.006021053631205197
6257,0.0030105268156025984
6258,0.0
6259,0.0
6260,0.0
6261,0.0
6262,0.0
6263,0.0
6264,0.0
6265,0.0
6266,0.0
6267,0.0
6268,0.0
6269,0.0
6270,0.0
6271,0.0
6272,0.0
6273,0.0
6274,0.0
6275,0.0
6276,0.0
6277,0.0
6278,0.0
6279,0.0
6280,0.0
6281,0.0
6282,0.0
6283,0.0
6284,0.0
6285,0.0
6286,0.45157902234038977
6287,0.6021053631205197
6288,0.8429475083687274
6289,0.9700586405830594
6290,1.0737545642315933
6291,1.1339651005436453
6292,1.1440001899289873
6293,0.9031580446807795
6294,0.7526317039006495
6295,0.5418948268084677
6296,0.4214737541843637
6297,0.3010526815602598
6298,0.21073687709218186
6299,0.12042107262410393
6300,0.07827369720566754
6301,0.06021053631205196
6302,0.01806316089361559
6303,0.01505263407801299
6304,0.006021053631205197
6305,0.0030105268156025984
6306,0.0
6307,0.0
6308,0.0
6309,0.0
6310,0.0
6311,0.0
6312,0.0
6313,0.0
6314,0.0
6315,0.0
6316,0.0
6317,0.0
6318,0.0
6319,0.0
6320,0.0
6321,0.0
6322,0.0
6323,0.0
6324,0.0
6325,0.0
6326,0.0
6327,0.0
6328,0.0
6329,0.0
6330,0.0
6331,0.0
6332,0.0
6333,0.0
6334,0.45157902234038977
6335,0.6021053631205197
6336,0.8429475083687274
6337,0.9700586405830594
6338,1.0737545642315933
6339,1.1339651005436453
6340,1.1440001899289873
6341,0.9031580446807795
6342,0.7526317039006495
6343,0.5418948268084677
6344,0.4214737541843637
6345,0.3010526815602598
6346,0.21073687709218186
6347,0.12042107262410393
6348,0.07827369720566754
6349,0.06021053631205196
6350,0.01806316089361559
6351,0.01505263407801299
6352,0.006021053631205197
6353,0.0030105268156025984
6354,0.0
6355,0.0
6356,0.0
6357,0.0
6358,0.0
6359,0.0
6360,0.0
6361,0.0
6362,0.0
6363,0.0
6364,0.0
6365,0.0
6366,0.0
6367,0.0
6368,0.0
6369,0.0
6370,0.0
6371,0.0
6372,0.0
6373,0.0
6374,0.0
6375,0.0
6376,0.0
6377,0.0
6378,0.0
6379,0.0
6380,0.0
6381,0.0
6382,0.45157902234038977
6383,0.6021053631205197
6384,0.8429475083687274
6385,0.9700586405830594
6386,1.0737545642315933
6387,1.1339651005436453
6388,1.1440001899289873
6389,0.9031580446807795
6390,0.7526317039006495
6391,0.5418948268084677
6392,0.4214737541843637
6393,0.3010526815602598
6394,0.21073687709218186
6395,0.12042107262410393
6396,0.07827369720566754
6397,0.06021053631205196
6398,0.01806316089361559
6399,0.01505263407801299
6400,0.006021053631205197
6401,0.0030105268156025984
6402,0.0
6403,0.0
6404,0.0
6405,0.0
6406,0.0
6407,0.0
6408,0.0
6409,0.0
6410,0.0
6411,0.0
6412,0.0
6413,0.0
6414,0.0
6415,0.0
6416,0.0
6417,0.0
6418,0.0
6419,0.0
6420,0.0
6421,0.0
6422,0.0
6423,0.0
6424,0.0
6425,0.0
6426,0.0
6427,0.0
6428,0.0
6429,0.0
6430,0.45157902234038977
6431,0.6021053631205197
6432,0.8429475083687274
6433,0.9700586405830594
6434,1.0737545642315933
6435,1.1339651005436453
6436,1.1440001899289873
6437,0.9031580446807795
6438,0.7526317039006495
6439,0.5418948268084677
6440,0.4214737541843637
6441,0.3010526815602598
6442,0.21073687709218186
6443,0.12042107262410393
6444,0.07827369720566754
6445,0.06021053631205196
6446,0.01806316089361559
6447,0.01505263407801299
6448,0.006021053631205197
6449,0.0030105268156025984
6450,0.0
6451,0.0
6452,0.0
6453,0.0
6454,0.0
6455,0.0
6456,0.0
6457,0.0
6458,0.0
6459,0.0
6460,0.0
6461,0.0
6462,0.0
6463,0.0
6464,0.0
6465,0.0
6466,0.0
6467,0.0
6468,0.0
6469,0.0
6470,0.0
6471,0.0
6472,0.0
6473,0.0
6474,0.0
6475,0.0
6476,0.0
6477,0.0
6478,0.45157902234038977
6479,0.6021053631205197
6480,0.8429475083687274
6481,0.9700586405830594
6482,1.0737545642315933
6483,1.1339651005436453
6484,1.1440001899289873
6485,0.9031580446807795
6486,0.7526317039006495
6487,0.5418948268084677
6488,0.4214737541843637
6489,0.3010526815602598
6490,0.21073687709218186
6491,0.12042107262410393
6492,0.07827369720566754
6493,0.06021053631205196
6494,0.01806316089361559
6495,0.01505263407801299
6496,0.006021053631205197
6497,0.0030105268156025984
6498,0.0
6499,0.0
6500,0.0
6501,0.0
6502,0.0
6503,0.0
6504,0.0
6505,0.0
6506,0.0
6507,0.0
6508,0.0
6509,0.0
6510,0.0
6511,0.0
6512,0.0
6513,0.0
6514,0.0
6515,0.0
6516,0.0
6517,0.0
6518,0.0
6519,0.0
6520,0.0
6521,0.0
6522,0.0
6523,0.0
6524,0.0
6525,0.0
6526,0.45157902234038977
6527,0.6021053631205197
6528,0.8429475083687274
6529,0.9700586405830594
6530,1.0737545642315933
6531,1.1339651005436453
6532,1.1440001899289873
6533,0.9031580446807795
6534,0.7526317039006495
6535,0.5418948268084677
6536,0.4214737541843637
6537,0.3010526815602598
6538,0.21073687709218186
6539,0.12042107262410393
6540,0.07827369720566754
6541,0.06021053631205196
6542,0.01806316089361559
6543,0.01505263407801299
6544,0.006021053631205197
6545,0.0030105268156025984
6546,0.0
6547,0.0
6548,0.0
6549,0.0
6550,0.0
6551,0.0
6552,0.0
6553,0.0
6554,0.0
6555,0.0
6556,0.0
6557,0.0
6558,0.0
6559,0.0
6560,0.0
6561,0.0
6562,0.0
6563,0.0
6564,0.0
6565,0.0
6566,0.0
6567,0.0
6568,0.0
6569,0.0
6570,0.0
6571,0.0
6572,0.0
6573,0.0
6574,0.45157902234038977
6575,0.6021053631205197
6576,0.8429475083687274
6577,0.9700586405830594
6578,1.0737545642315933
6579,1.1339651005436453
6580,1.1440001899289873
6581,0.9031580446807795
6582,0.7526317039006495
6583,0.5418948268084677
6584,0.4214737541843637
6585,0.3010526815602598
6586,0.21073687709218186
6587,0.12042107262410393
6588,0.07827369720566754
6589,0.06021053631205196
6590,0.01806316089361559
6591,0.01505263407801299
6592,0.006021053631205197
6593,0.0030105268156025984
6594,0.0
6595,0.0
6596,0.0
6597,0.0
6598,0.0
6599,0.0
6600,0.0
6601,0.0
6602,0.0
6603,0.0
6604,0.0
6605,0.0
6606,0.0
6607,0.0
6608,0.0
6609,0.0
6610,0.0
6611,0.0
6612,0.0
6613,0.0
6614,0.0
6615,0.0
6616,0.0
6617,0.0
6618,0.0
6619,0.0
6620,0.0
6621,0.0
6622,0.45157902234038977
6623,0.6021053631205197
6624,0.8429475083687274
6625,0.9700586405830594
6626,1.0737545642315933
6627,1.1339651005436453
6628,1.1440001899289873
6629,0.9031580446807795
6630,0.7526317039006495
6631,0.5418948268084677
6632,0.4214737541843637
6633,0.3010526815602598
6634,0.21073687709218186
6635,0.12042107262410393
6636,0.07827369720566754
6637,0.06021053631205196
6638,0.01806316089361559
6639,0.01505263407801299
6640,0.006021053631205197
6641,0.0030105268156025984
6642,0.0
6643,0.0
6644,0.0
6645,0.0
6646,0.0
6647,0.0
6648,0.0
6649,0.0
6650,0.0
6651,0.0
6652,0.0
6653,0.0
6654,0.0
6655,0.0
6656,0.0
6657,0.0
6658,0.0
6659,0.0
6660,0.0
6661,0.0
6662,0.0
6663,0.0
6664,0.0
6665,0.0
6666,0.0
6667,0.0
6668,0.0
6669,0.0
6670,0.45157902234038977
6671,0.6021053631205197
6672,0.8429475083687274
6673,0.9700586405830594
6674,1.0737545642315933
6675,1.1339651005436453
6676,1.1440001899289873
6677,0.9031580446807795
6678,0.7526317039006495
6679,0.5418948268084677
6680,0.4214737541843637
6681,0.3010526815602598
6682,0.21073687709218186
6683,0.12042107262410393
6684,0.07827369720566754
6685,0.06021053631205196
6686,0.01806316089361559
6687,0.01505263407801299
6688,0.006021053631205197
6689,0.0030105268156025984
6690,0.0
6691,0.0
6692,0.0
6693,0.0
6694,0.0
6695,0.0
6696,0.0
6697,0.0
6698,0.0
6699,0.0
6700,0.0
6701,0.0
6702,0.0
6703,0.0
6704,0.0
6705,0.0
6706,0.0
6707,0.0
6708,0.0
6709,0.0
6710,0.0
6711,0.0
6712,0.0
6713,0.0
6714,0.0
6715,0.0
6716,0.0
6717,0.0
6718,0.45157902234038977
6719,0.6021053631205197
6720,0.8429475083687274
6721,0.9700586405830594
6722,1.0737545642315933
6723,1.1339651005436453
6724,1.1440001899289873
6725,0.9031580446807795
6726,0.7526317039006495
6727,0.5418948268084677
6728,0.4214737541843637
6729,0.3010526815602598
6730,0.21073687709218186
6731,0.12042107262410393
6732,0.07827369720566754
6733,0.06021053631205196
6734,0.01806316089361559
6735,0.01505263407801299
6736,0.006021053631205197
6737,0.0030105268156025984
6738,0.0
6739,0.0
6740,0.0
6741,0.0
6742,0.0
6743,0.0
6744,0.0
6745,0.0
6746,0.0
6747,0.0
6748,0.0
6749,0.0
6750,0.0
6751,0.0
6752,0.0
6753,0.0
6754,0.0
6755,0.0
6756,0.0
6757,0.0
6758,0.0
6759,0.0
6760,0.0
6761,0.0
6762,0.0
6763,0.0
6764,0.0
6765,0.0
6766,0.45157902234038977
6767,0.6021053631205197
6768,0.8429475083687274
6769,0.9700586405830594
6770,1.0737545642315933
6771,1.1339651005436453
6772,1.1440001899289873
6773,0.9031580446807795
6774,0.7526317039006495
6775,0.5418948268084677
6776,0.4214737541843637
6777,0.3010526815602598
6778,0.21073687709218186
6779,0.12042107262410393
6780,0.07827369720566754
6781,0.06021053631205196
6782,0.01806316089361559
6783,0.01505263407801299
6784,0.006021053631205197
6785,0.0030105268156025984
6786,0.0
6787,0.0
6788,0.0
6789,0.0
6790,0.0
6791,0.0
6792,0.0
6793,0.0
6794,0.0
6795,0.0
6796,0.0
6797,0.0
6798,0.0
6799,0.0
6800,0.0
6801,0.0
6802,0.0
6803,0.0
6804,0.0
6805,0.0
6806,0.0
6807,0.0
6808,0.0
6809,0.0
6810,0.0
6811,0.0
6812,0.0
6813,0.0
6814,0.45157902234038977
6815,0.6021053631205197
6816,0.8429475083687274
6817,0.9700586405830594
6818,1.0737545642315933
6819,1.1339651005436453
6820,1.1440001899289873
6821,0.9031580446807795
6822,0.7526317039006495
6823,0.5418948268084677
6824,0.4214737541843637
6825,0.3010526815602598
6826,0.21073687709218186
6827,0.12042107262410393
6828,0.07827369720566754
6829,0.06021053631205196
6830,0.01806316089361559
6831,0.01505263407801299
6832,0.006021053631205197
6833,0.0030105268156025984
6834,0.0
6835,0.0
6836,0.0
6837,0.0
6838,0.0
6839,0.0
6840,0.0
6841,0.0
6842,0.0
6843,0.0
6844,0.0
6845,0.0
6846,0.0
6847,0.0
6848,0.0
6849,0.0
6850,0.0
6851,0.0
6852,0.0
6853,0.0
6854,0.0
6855,0.0
6856,0.0
6857,0.0
6858,0.0
6859,0.0
6860,0.0
6861,0.0
6862,0.45157902234038977
6863,0.6021053631205197
6864,0.8429475083687274
6865,0.9700586405830594
6866,1.0737545642315933
6867,1.1339651005436453
6868,1.1440001899289873
6869,0.9031580446807795
6870,0.7526317039006495
6871,0.5418948268084677
6872,0.4214737541843637
6873,0.3010526815602598
6874,0.21073687709218186
6875,0.12042107262410393
6876,0.07827369720566754
6877,0.06021053631205196
6878,0.01806316089361559
6879,0.01505263407801299
6880,0.006021053631205197
6881,0.0030105268156025984
6882,0.0
6883,0.0
6884,0.0
6885,0.0
6886,0.0
6887,0.0
6888,0.0
6889,0.0
6890,0.0
6891,0.0
6892,0.0
6893,0.0
6894,0.0
6895,0.0
6896,0.0
6897,0.0
6898,0.0
6899,0.0
6900,0.0
6901,0.0
6902,0.0
6903,0.0
6904,0.0
6905,0.0
6906,0.0
6907,0.0
6908,0.0
6909,0.0
6910,0.45157902234038977
6911,0.6021053631205197
6912,0.8429475083687274
6913,0.9700586405830594
6914,1.0737545642315933
6915,1.1339651005436453
6916,1.1440001899289873
6917,0.9031580446807795
6918,0.7526317039006495
6919,0.5418948268084677
6920,0.4214737541843637
6921,0.3010526815602598
6922,0.21073687709218186
6923,0.12042107262410393
6924,0.07827369720566754
6925,0.06021053631205196
6926,0.01806316089361559
6927,0.01505263407801299
6928,0.006021053631205197
6929,0.0030105268156025984
6930,0.0
6931,0.0
6932,0.0
6933,0.0
6934,0.0
6935,0.0
6936,0.0
6937,0.0
6938,0.0
6939,0.0
6940,0.0
6941,0.0
6942,0.0
6943,0.0
6944,0.0
6945,0.0
6946,0.0
6947,0.0
6948,0.0
6949,0.0
6950,0.0
6951,0.0
6952,0.0
6953,0.0
6954,0.0
6955,0.0
6956,0.0
6957,0.0
6958,0.45157902234038977
6959,0.6021053631205197
6960,0.8429475083687274
6961,0.9700586405830594
6962,1.0737545642315933
6963,1.1339651005436453
6964,1.1440001899289873
6965,0.9031580446807795
6966,0.7526317039006495
6967,0.5418948268084677
6968,0.4214737541843637
6969,0.3010526815602598
6970,0.21073687709218186
6971,0.12042107262410393
6972,0.07827369720566754
6973,0.06021053631205196
6974,0.01806316089361559
6975,0.01505263407801299
6976,0.006021053631205197
6977,0.0030105268156025984
6978,0.0
6979,0.0
6980,0.0
6981,0.0
6982,0.0
6983,0.0
6984,0.0
6985,0.0
6986,0.0
6987,0.0
6988,0.0
6989,0.0
6990,0.0
6991,0.0
6992,0.0
6993,0.0
6994,0.0
6995,0.0
6996,0.0
6997,0.0
6998,0.0
6999,0.0
7000,0.0
7001,0.0
7002,0.0
7003,0.0
7004,0.0
7005,0.0
7006,0.45157902234038977
7007,0.6021053631205197
7008,0.8429475083687274
7009,0.9700586405830594
7010,1.0737545642315933
7011,1.1339651005436453
7012,1.1440001899289873
7013,0.9031580446807795
7014,0.7526317039006495
7015,0.5418948268084677
7016,0.4214737541843637
7017,0.3010526815602598
7018,0.21073687709218186
7019,0.12042107262410393
7020,0.07827369720566754
7021,0.06021053631205196
7022,0.01806316089361559
7023,0.01505263407801299
7024,0.006021053631205197
7025,0.0030105268156025984
7026,0.0
7027,0.0
7028,0.0
7029,0.0
7030,0.0
7031,0.0
7032,0.0
7033,0.0
7034,0.0
7035,0.0
7036,0.0
7037,0.0
7038,0.0
7039,0.0
7040,0.0
7041,0.0
7042,0.0
7043,0.0
7044,0.0
7045,0.0
7046,0.0
7047,0.0
7048,0.0
7049,0.0
7050,0.0
7051,0.0
7052,0.0
7053,0.0
7054,0.45157902234038977
7055,0.6021053631205197
7056,0.8429475083687274
7057,0.9700586405830594
7058,1.0737545642315933
7059,1.1339651005436453
7060,1.1440001899289873
7061,0.9031580446807795
7062,0.7526317039006495
7063,0.5418948268084677
7064,0.4214737541843637
7065,0.3010526815602598
7066,0.21073687709218186
7067,0.12042107262410393
7068,0.07827369720566754
7069,0.06021053631205196
7070,0.01806316089361559
7071,0.01505263407801299
7072,0.006021053631205197
7073,0.0030105268156025984
7074,0.0
7075,0.0
7076,0.0
7077,0.0
7078,0.0
7079,0.0
7080,0.0
7081,0.0
7082,0.0
7083,0.0
7084,0.0
7085,0.0
7086,0.0
7087,0.0
7088,0.0
7089,0.0
7090,0.0
7091,0.0
7092,0.0
7093,0.0
7094,0.0
7095,0.0
7096,0.0
7097,0.0
7098,0.0
7099,0.0
7100,0.0
7101,0.0
7102,0.45157902234038977
7103,0.6021053631205197
7104,0.8429475083687274
7105,0.9700586405830594
7106,1.0737545642315933
7107,1.1339651005436453
7108,1.1440001899289873
7109,0.9031580446807795
7110,0.7526317039006495
7111,0.5418948268084677
7112,0.4214737541843637
7113,0.3010526815602598
7114,0.21073687709218186
7115,0.12042107262410393
7116,0.07827369720566754
7117,0.06021053631205196
7118,0.01806316089361559
7119,0.01505263407801299
7120,0.006021053631205197
7121,0.0030105268156025984
7122,0.0
7123,0.0
7124,0.0
7125,0.0
7126,0.0
7127,0.0
7128,0.0
7129,0.0
7130,0.0
7131,0.0
7132,0.0
7133,0.0
7134,0.0
7135,0.0
7136,0.0
7137,0.0
7138,0.0
7139,0.0
7140,0.0
7141,0.0
7142,0.0
7143,0.0
7144,0.0
7145,0.0
7146,0.0
7147,0.0
7148,0.0
7149,0.0
7150,0.45157902234038977
7151,0.6021053631205197
7152,0.8429475083687274
7153,0.9700586405830594
7154,1.0737545642315933
7155,1.1339651005436453
7156,1.1440001899289873
7157,0.9031580446807795
7158,0.7526317039006495
7159,0.5418948268084677
7160,0.4214737541843637
7161,0.3010526815602598
7162,0.21073687709218186
7163,0.12042107262410393
7164,0.07827369720566754
7165,0.06021053631205196
7166,0.01806316089361559
7167,0.01505263407801299
7168,0.006021053631205197
7169,0.0030105268156025984
7170,0.0
7171,0.0
7172,0.0
7173,0.0
7174,0.0
7175,0.0
7176,0.0
7177,0.0
7178,0.0
7179,0.0
7180,0.0
7181,0.0
7182,0.0
7183,0.0
7184,0.0
7185,0.0
7186,0.0
7187,0.0
7188,0.0
7189,0.0
7190,0.0
7191,0.0
7192,0.0
7193,0.0
7194,0.0
7195,0.0
7196,0.0
7197,0.0
7198,0.45157902234038977
7199,0.6021053631205197
7200,0.8429475083687274
7201,0.9700586405830594
7202,1.0737545642315933
7203,1.1339651005436453
7204,1.1440001899289873
7205,0.9031580446807795
7206,0.7526317039006495
7207,0.5418948268084677
7208,0.4214737541843637
7209,0.3010526815602598
7210,0.21073687709218186
7211,0.12042107262410393
7212,0.07827369720566754
7213,0.06021053631205196
7214,0.01806316089361559
7215,0.01505263407801299
7216,0.006021053631205197
7217,0.0030105268156025984
7218,0.0
7219,0.0
7220,0.0
7221,0.0
7222,0.0
7223,0.0
7224,0.0
7225,0.0
7226,0.0
7227,0.0
7228,0.0
7229,0.0
7230,0.0
7231,0.0
7232,0.0
7233,0.0
7234,0.0
7235,0.0
7236,0.0
7237,0.0
7238,0.0
7239,0.0
7240,0.0
7241,0.0
7242,0.0
7243,0.0
7244,0.0
7245,0.0
7246,0.45157902234038977
7247,0.6021053631205197
7248,0.8429475083687274
7249,0.9700586405830594
7250,1.0737545642315933
7251,1.1339651005436453
7252,1.1440001899289873
7253,0.9031580446807795
7254,0.7526317039006495
7255,0.5418948268084677
7256,0.4214737541843637
7257,0.3010526815602598
7258,0.21073687709218186
7259,0.12042107262410393
7260,0.07827369720566754
7261,0.06021053631205196
7262,0.01806316089361559
7263,0.01505263407801299
7264,0.006021053631205197
7265,0.0030105268156025984
7266,0.0
7267,0.0
7268,0.0
7269,0.0
7270,0.0
7271,0.0
7272,0.0
7273,0.0
7274,0.0
7275,0.0
7276,0.0
7277,0.0
7278,0.0
7279,0.0
7280,0.0
7281,0.0
7282,0.0
7283,0.0
7284,0.0
7285,0.0
7286,0.0
7287,0.0
7288,0.0
7289,0.0
7290,0.0
7291,0.0
7292,0.0
7293,0.0
7294,0.45157902234038977
7295,0.6021053631205197
7296,0.8429475083687274
7297,0.9700586405830594
7298,1.0737545642315933
7299,1.1339651005436453
