,Power (kW)
1154,0.2879556028679227
1155,0.2649191546384889
1156,0.253400930523772
1157,0.24188270640905507
1158,0.24188270640905507
1159,0.23036448229433817
1160,0.23036448229433817
1161,0.24188270640905507
1162,0.253400930523772
1163,0.2764373787532058
1164,0.35706494755622414
1165,0.4492107404739594
1166,0.5989476539652793
1167,0.7256481192271652
1168,0.7141298951124483
1169,0.6565387745388638
1170,0.5989476539652793
1171,0.5759112057358454
1172,0.5643929816211285
1173,0.5528747575064116
1174,0.5413565333916946
1175,0.5413565333916946
1176,0.5643929816211285
1177,0.5643929816211285
1178,0.5413565333916946
1179,0.5183200851622609
1180,0.506801861047544
1181,0.5298383092769778
1182,0.5413565333916946
1183,0.6104658780799962
1184,0.7371663433418821
1185,0.8984214809479188
1186,1.025121946209805
1187,1.0596766185539557
1188,1.0596766185539557
1189,1.0481583944392387
1190,1.013603722095088
1191,0.9675308256362203
1192,0.9214579291773527
1193,0.8984214809479188
1194,0.8869032568332019
1195,0.8293121362596174
1196,0.7717210156860329
1197,0.6795752227682975
1198,0.5643929816211285
1199,0.4722471887033932
1200,0.380101395785658
1201,0.3225102752120735
1202,0.2879556028679227
1203,0.2649191546384889
1204,0.253400930523772
1205,0.24188270640905507
1206,0.24188270640905507
1207,0.23036448229433817
1208,0.23036448229433817
1209,0.24188270640905507
1210,0.253400930523772
1211,0.2764373787532058
1212,0.35706494755622414
1213,0.4492107404739594
1214,0.5989476539652793
1215,0.7256481192271652
1216,0.7141298951124483
1217,0.6565387745388638
1218,0.5989476539652793
1219,0.5759112057358454
1220,0.5643929816211285
1221,0.5528747575064116
1222,0.5413565333916946
1223,0.5413565333916946
1224,0.5643929816211285
1225,0.5643929816211285
1226,0.5413565333916946
1227,0.5183200851622609
1228,0.506801861047544
1229,0.5298383092769778
1230,0.5413565333916946
1231,0.6104658780799962
1232,0.7371663433418821
1233,0.8984214809479188
1234,1.025121946209805
1235,1.0596766185539557
1236,1.0596766185539557
1237,1.0481583944392387
1238,1.013603722095088
1239,0.9675308256362203
1240,0.9214579291773527
1241,0.8984214809479188
1242,0.8869032568332019
1243,0.8293121362596174
1244,0.7717210156860329
1245,0.6795752227682975
1246,0.5643929816211285
1247,0.4722471887033932
1248,0.380101395785658
1249,0.3225102752120735
1250,0.2879556028679227
1251,0.2649191546384889
1252,0.253400930523772
1253,0.24188270640905507
1254,0.24188270640905507
1255,0.23036448229433817
1256,0.23036448229433817
1257,0.24188270640905507
1258,0.253400930523772
1259,0.2764373787532058
